sku_id,origin,date,actual,prediction,method
SKU-1007,2026-06-10,2026-06-22,418.0,515.5,mean28
SKU-1007,2026-06-10,2026-06-23,589.0,515.5,mean28
SKU-1007,2026-06-10,2026-06-24,1110.0,515.5,mean28
SKU-1007,2026-06-10,2026-06-11,484.0,357.0,seasonal7
SKU-1007,2026-06-10,2026-06-12,238.0,562.0,seasonal7
SKU-1007,2026-06-10,2026-06-13,434.0,408.0,seasonal7
SKU-1007,2026-06-10,2026-06-14,396.0,315.0,seasonal7
SKU-1007,2026-06-10,2026-06-15,417.0,410.0,seasonal7
SKU-1007,2026-06-10,2026-06-16,451.0,451.0,seasonal7
SKU-1007,2026-06-10,2026-06-17,631.0,1147.0,seasonal7
SKU-1007,2026-06-10,2026-06-18,462.0,357.0,seasonal7
SKU-1007,2026-06-10,2026-06-19,346.0,562.0,seasonal7
SKU-1007,2026-06-10,2026-06-20,302.0,408.0,seasonal7
SKU-1007,2026-06-10,2026-06-21,950.0,315.0,seasonal7
SKU-1007,2026-06-10,2026-06-22,418.0,410.0,seasonal7
SKU-1007,2026-06-10,2026-06-23,589.0,451.0,seasonal7
SKU-1007,2026-06-10,2026-06-24,1110.0,1147.0,seasonal7
SKU-1007,2026-06-10,2026-06-11,484.0,496.36751425434716,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-12,238.0,512.1674157375719,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-13,434.0,433.3537895153683,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-14,396.0,431.12321518832476,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-15,417.0,472.76060262647013,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-16,451.0,586.241071514808,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-17,631.0,676.4863911631097,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-18,462.0,496.36751425434716,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-19,346.0,512.1674157375719,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-20,302.0,433.3537895153683,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-21,950.0,431.12321518832476,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-22,418.0,472.76060262647013,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-23,589.0,586.241071514808,weekday_shrinkage
SKU-1007,2026-06-10,2026-06-24,1110.0,676.4863911631097,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-11,128.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-12,85.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-13,85.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-14,79.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-15,67.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-16,109.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-17,113.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-18,90.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-19,57.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-20,79.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-21,71.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-22,67.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-23,99.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-24,85.0,86.85714285714286,mean28
SKU-1008,2026-06-10,2026-06-11,128.0,77.0,seasonal7
SKU-1008,2026-06-10,2026-06-12,85.0,82.0,seasonal7
SKU-1008,2026-06-10,2026-06-13,85.0,78.0,seasonal7
SKU-1008,2026-06-10,2026-06-14,79.0,90.0,seasonal7
SKU-1008,2026-06-10,2026-06-15,67.0,96.0,seasonal7
SKU-1008,2026-06-10,2026-06-16,109.0,105.0,seasonal7
SKU-1008,2026-06-10,2026-06-17,113.0,120.0,seasonal7
SKU-1008,2026-06-10,2026-06-18,90.0,77.0,seasonal7
SKU-1008,2026-06-10,2026-06-19,57.0,82.0,seasonal7
SKU-1008,2026-06-10,2026-06-20,79.0,78.0,seasonal7
SKU-1008,2026-06-10,2026-06-21,71.0,90.0,seasonal7
SKU-1008,2026-06-10,2026-06-22,67.0,96.0,seasonal7
SKU-1008,2026-06-10,2026-06-23,99.0,105.0,seasonal7
SKU-1008,2026-06-10,2026-06-24,85.0,120.0,seasonal7
SKU-1008,2026-06-10,2026-06-11,128.0,92.88352287911631,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-12,85.0,84.16875828391106,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-13,85.0,77.12775106830398,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-14,79.0,78.03044430107411,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-15,67.0,91.66111211590322,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-16,109.0,91.93192008573426,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-17,113.0,92.7443439952274,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-18,90.0,92.88352287911631,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-19,57.0,84.16875828391106,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-20,79.0,77.12775106830398,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-21,71.0,78.03044430107411,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-22,67.0,91.66111211590322,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-23,99.0,91.93192008573426,weekday_shrinkage
SKU-1008,2026-06-10,2026-06-24,85.0,92.7443439952274,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-11,372.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-12,305.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-13,265.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-14,315.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-15,457.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-16,435.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-17,388.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-18,337.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-19,380.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-20,328.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-21,274.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-22,304.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-23,412.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-24,535.0,376.7307692307692,mean28
SKU-1009,2026-06-10,2026-06-11,372.0,509.0,seasonal7
SKU-1009,2026-06-10,2026-06-12,305.0,331.0,seasonal7
SKU-1009,2026-06-10,2026-06-13,265.0,224.0,seasonal7
SKU-1009,2026-06-10,2026-06-14,315.0,314.0,seasonal7
SKU-1009,2026-06-10,2026-06-15,457.0,462.0,seasonal7
SKU-1009,2026-06-10,2026-06-16,435.0,387.0,seasonal7
SKU-1009,2026-06-10,2026-06-17,388.0,374.0,seasonal7
SKU-1009,2026-06-10,2026-06-18,337.0,509.0,seasonal7
SKU-1009,2026-06-10,2026-06-19,380.0,331.0,seasonal7
SKU-1009,2026-06-10,2026-06-20,328.0,224.0,seasonal7
SKU-1009,2026-06-10,2026-06-21,274.0,314.0,seasonal7
SKU-1009,2026-06-10,2026-06-22,304.0,462.0,seasonal7
SKU-1009,2026-06-10,2026-06-23,412.0,387.0,seasonal7
SKU-1009,2026-06-10,2026-06-24,535.0,374.0,seasonal7
SKU-1009,2026-06-10,2026-06-11,372.0,392.8245532363492,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-12,305.0,352.1835024698999,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-13,265.0,351.48955985565976,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-14,315.0,324.06654067387325,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-15,457.0,351.5814153965057,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-16,435.0,437.65005716918574,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-17,388.0,415.5128718253054,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-18,337.0,392.8245532363492,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-19,380.0,352.1835024698999,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-20,328.0,351.48955985565976,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-21,274.0,324.06654067387325,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-22,304.0,351.5814153965057,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-23,412.0,437.65005716918574,weekday_shrinkage
SKU-1009,2026-06-10,2026-06-24,535.0,415.5128718253054,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-11,216.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-12,195.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-13,171.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-14,177.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-15,172.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-16,171.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-17,207.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-18,222.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-19,172.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-20,33.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-21,164.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-22,259.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-23,250.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-24,226.0,181.39285714285714,mean28
SKU-1010,2026-06-10,2026-06-11,216.0,153.0,seasonal7
SKU-1010,2026-06-10,2026-06-12,195.0,154.0,seasonal7
SKU-1010,2026-06-10,2026-06-13,171.0,182.0,seasonal7
SKU-1010,2026-06-10,2026-06-14,177.0,172.0,seasonal7
SKU-1010,2026-06-10,2026-06-15,172.0,188.0,seasonal7
SKU-1010,2026-06-10,2026-06-16,171.0,145.0,seasonal7
SKU-1010,2026-06-10,2026-06-17,207.0,273.0,seasonal7
SKU-1010,2026-06-10,2026-06-18,222.0,153.0,seasonal7
SKU-1010,2026-06-10,2026-06-19,172.0,154.0,seasonal7
SKU-1010,2026-06-10,2026-06-20,33.0,182.0,seasonal7
SKU-1010,2026-06-10,2026-06-21,164.0,172.0,seasonal7
SKU-1010,2026-06-10,2026-06-22,259.0,188.0,seasonal7
SKU-1010,2026-06-10,2026-06-23,250.0,145.0,seasonal7
SKU-1010,2026-06-10,2026-06-24,226.0,273.0,seasonal7
SKU-1010,2026-06-10,2026-06-11,216.0,188.98549472110628,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-12,195.0,173.66102120900683,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-13,171.0,166.57455946930767,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-14,177.0,159.3995169578623,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-15,172.0,192.97162944968701,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-16,171.0,188.63117163412133,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-17,207.0,199.52660655890875,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-18,222.0,188.98549472110628,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-19,172.0,173.66102120900683,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-20,33.0,166.57455946930767,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-21,164.0,159.3995169578623,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-22,259.0,192.97162944968701,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-23,250.0,188.63117163412133,weekday_shrinkage
SKU-1010,2026-06-10,2026-06-24,226.0,199.52660655890875,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-11,315.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-12,141.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-13,117.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-14,186.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-15,149.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-16,162.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-17,278.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-18,164.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-19,127.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-20,66.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-21,148.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-22,220.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-23,242.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-24,201.0,173.0,mean28
SKU-1011,2026-06-10,2026-06-11,315.0,271.0,seasonal7
SKU-1011,2026-06-10,2026-06-12,141.0,348.0,seasonal7
SKU-1011,2026-06-10,2026-06-13,117.0,95.0,seasonal7
SKU-1011,2026-06-10,2026-06-14,186.0,158.0,seasonal7
SKU-1011,2026-06-10,2026-06-15,149.0,156.0,seasonal7
SKU-1011,2026-06-10,2026-06-16,162.0,49.0,seasonal7
SKU-1011,2026-06-10,2026-06-17,278.0,136.0,seasonal7
SKU-1011,2026-06-10,2026-06-18,164.0,271.0,seasonal7
SKU-1011,2026-06-10,2026-06-19,127.0,348.0,seasonal7
SKU-1011,2026-06-10,2026-06-20,66.0,95.0,seasonal7
SKU-1011,2026-06-10,2026-06-21,148.0,158.0,seasonal7
SKU-1011,2026-06-10,2026-06-22,220.0,156.0,seasonal7
SKU-1011,2026-06-10,2026-06-23,242.0,49.0,seasonal7
SKU-1011,2026-06-10,2026-06-24,201.0,136.0,seasonal7
SKU-1011,2026-06-10,2026-06-11,315.0,191.3057687991021,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-12,141.0,173.02329966329964,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-13,117.0,130.08745679012347,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-14,186.0,149.78576879910213,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-15,149.0,161.3191021324355,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-16,162.0,217.3625589225589,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-17,278.0,184.21490460157128,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-18,164.0,191.3057687991021,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-19,127.0,173.02329966329964,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-20,66.0,130.08745679012347,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-21,148.0,149.78576879910213,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-22,220.0,161.3191021324355,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-23,242.0,217.3625589225589,weekday_shrinkage
SKU-1011,2026-06-10,2026-06-24,201.0,184.21490460157128,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-11,419.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-12,440.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-13,339.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-14,450.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-15,391.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-16,470.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-17,451.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-18,437.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-19,407.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-20,369.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-21,391.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-22,420.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-23,411.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-24,508.0,423.11538461538464,mean28
SKU-1012,2026-06-10,2026-06-11,419.0,491.0,seasonal7
SKU-1012,2026-06-10,2026-06-12,440.0,398.0,seasonal7
SKU-1012,2026-06-10,2026-06-13,339.0,376.0,seasonal7
SKU-1012,2026-06-10,2026-06-14,450.0,434.0,seasonal7
SKU-1012,2026-06-10,2026-06-15,391.0,432.4810126582278,seasonal7
SKU-1012,2026-06-10,2026-06-16,470.0,387.0,seasonal7
SKU-1012,2026-06-10,2026-06-17,451.0,419.0,seasonal7
SKU-1012,2026-06-10,2026-06-18,437.0,491.0,seasonal7
SKU-1012,2026-06-10,2026-06-19,407.0,398.0,seasonal7
SKU-1012,2026-06-10,2026-06-20,369.0,376.0,seasonal7
SKU-1012,2026-06-10,2026-06-21,391.0,434.0,seasonal7
SKU-1012,2026-06-10,2026-06-22,420.0,432.4810126582278,seasonal7
SKU-1012,2026-06-10,2026-06-23,411.0,387.0,seasonal7
SKU-1012,2026-06-10,2026-06-24,508.0,419.0,seasonal7
SKU-1012,2026-06-10,2026-06-11,419.0,429.945156509723,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-12,440.0,388.0351926126464,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-13,339.0,395.8764116643575,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-14,450.0,439.31856778992943,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-15,391.0,413.67854925600307,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-16,470.0,417.50736077252606,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-17,451.0,475.7306654553465,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-18,437.0,429.945156509723,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-19,407.0,388.0351926126464,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-20,369.0,395.8764116643575,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-21,391.0,439.31856778992943,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-22,420.0,413.67854925600307,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-23,411.0,417.50736077252606,weekday_shrinkage
SKU-1012,2026-06-10,2026-06-24,508.0,475.7306654553465,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-11,615.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-12,,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-13,419.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-14,529.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-15,612.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-16,609.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-17,472.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-18,481.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-19,463.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-20,475.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-21,396.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-22,458.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-23,451.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-24,488.0,438.0740740740741,mean28
SKU-1013,2026-06-10,2026-06-11,615.0,517.0,seasonal7
SKU-1013,2026-06-10,2026-06-12,,457.0,seasonal7
SKU-1013,2026-06-10,2026-06-13,419.0,392.0,seasonal7
SKU-1013,2026-06-10,2026-06-14,529.0,382.0,seasonal7
SKU-1013,2026-06-10,2026-06-15,612.0,434.0,seasonal7
SKU-1013,2026-06-10,2026-06-16,609.0,427.0,seasonal7
SKU-1013,2026-06-10,2026-06-17,472.0,452.0,seasonal7
SKU-1013,2026-06-10,2026-06-18,481.0,517.0,seasonal7
SKU-1013,2026-06-10,2026-06-19,463.0,457.0,seasonal7
SKU-1013,2026-06-10,2026-06-20,475.0,392.0,seasonal7
SKU-1013,2026-06-10,2026-06-21,396.0,382.0,seasonal7
SKU-1013,2026-06-10,2026-06-22,458.0,434.0,seasonal7
SKU-1013,2026-06-10,2026-06-23,451.0,427.0,seasonal7
SKU-1013,2026-06-10,2026-06-24,488.0,452.0,seasonal7
SKU-1013,2026-06-10,2026-06-11,615.0,477.10505524635477,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-12,,419.10296148638537,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-13,419.0,383.1475758049888,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-14,529.0,454.9702212224843,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-15,612.0,442.54446293553116,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-16,609.0,450.4757980123097,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-17,472.0,442.7207148261262,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-18,481.0,477.10505524635477,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-19,463.0,419.10296148638537,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-20,475.0,383.1475758049888,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-21,396.0,454.9702212224843,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-22,458.0,442.54446293553116,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-23,451.0,450.4757980123097,weekday_shrinkage
SKU-1013,2026-06-10,2026-06-24,488.0,442.7207148261262,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-11,186.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-12,,241.5,mean28
SKU-1014,2026-06-10,2026-06-13,198.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-14,302.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-15,232.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-16,191.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-17,307.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-18,338.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-19,274.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-20,152.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-21,219.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-22,219.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-23,407.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-24,360.0,241.5,mean28
SKU-1014,2026-06-10,2026-06-11,186.0,291.0,seasonal7
SKU-1014,2026-06-10,2026-06-12,,257.0,seasonal7
SKU-1014,2026-06-10,2026-06-13,198.0,156.0,seasonal7
SKU-1014,2026-06-10,2026-06-14,302.0,115.0,seasonal7
SKU-1014,2026-06-10,2026-06-15,232.0,105.0,seasonal7
SKU-1014,2026-06-10,2026-06-16,191.0,223.0,seasonal7
SKU-1014,2026-06-10,2026-06-17,307.0,146.0,seasonal7
SKU-1014,2026-06-10,2026-06-18,338.0,291.0,seasonal7
SKU-1014,2026-06-10,2026-06-19,274.0,257.0,seasonal7
SKU-1014,2026-06-10,2026-06-20,152.0,156.0,seasonal7
SKU-1014,2026-06-10,2026-06-21,219.0,115.0,seasonal7
SKU-1014,2026-06-10,2026-06-22,219.0,105.0,seasonal7
SKU-1014,2026-06-10,2026-06-23,407.0,223.0,seasonal7
SKU-1014,2026-06-10,2026-06-24,360.0,146.0,seasonal7
SKU-1014,2026-06-10,2026-06-11,186.0,276.4606731296873,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-12,,242.4440643863179,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-13,198.0,202.683555880739,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-14,302.0,204.38741540149994,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-15,232.0,245.91141851106644,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-16,191.0,243.91695628315347,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-17,307.0,275.1827784891165,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-18,338.0,276.4606731296873,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-19,274.0,242.4440643863179,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-20,152.0,202.683555880739,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-21,219.0,204.38741540149994,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-22,219.0,245.91141851106644,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-23,407.0,243.91695628315347,weekday_shrinkage
SKU-1014,2026-06-10,2026-06-24,360.0,275.1827784891165,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-11,372.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-12,261.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-13,298.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-14,305.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-15,326.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-16,353.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-17,444.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-18,388.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-19,354.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-20,257.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-21,308.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-22,359.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-23,136.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-24,412.0,355.0,mean28
SKU-1015,2026-06-10,2026-06-11,372.0,396.0,seasonal7
SKU-1015,2026-06-10,2026-06-12,261.0,306.0,seasonal7
SKU-1015,2026-06-10,2026-06-13,298.0,299.0,seasonal7
SKU-1015,2026-06-10,2026-06-14,305.0,280.0,seasonal7
SKU-1015,2026-06-10,2026-06-15,326.0,403.0,seasonal7
SKU-1015,2026-06-10,2026-06-16,353.0,410.0,seasonal7
SKU-1015,2026-06-10,2026-06-17,444.0,457.0,seasonal7
SKU-1015,2026-06-10,2026-06-18,388.0,396.0,seasonal7
SKU-1015,2026-06-10,2026-06-19,354.0,306.0,seasonal7
SKU-1015,2026-06-10,2026-06-20,257.0,299.0,seasonal7
SKU-1015,2026-06-10,2026-06-21,308.0,280.0,seasonal7
SKU-1015,2026-06-10,2026-06-22,359.0,403.0,seasonal7
SKU-1015,2026-06-10,2026-06-23,136.0,410.0,seasonal7
SKU-1015,2026-06-10,2026-06-24,412.0,457.0,seasonal7
SKU-1015,2026-06-10,2026-06-11,372.0,420.3963890935889,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-12,261.0,302.98311784015544,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-13,298.0,284.5755342667649,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-14,305.0,294.0789843907014,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-15,326.0,351.09968513432045,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-16,353.0,380.4647752394989,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-17,444.0,459.66161988343276,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-18,388.0,420.3963890935889,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-19,354.0,302.98311784015544,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-20,257.0,284.5755342667649,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-21,308.0,294.0789843907014,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-22,359.0,351.09968513432045,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-23,136.0,380.4647752394989,weekday_shrinkage
SKU-1015,2026-06-10,2026-06-24,412.0,459.66161988343276,weekday_shrinkage
SKU-1016,2026-06-10,2026-06-11,260.0,243.57142857142858,mean28
SKU-1016,2026-06-10,2026-06-12,268.0,243.57142857142858,mean28
